Tensors_:0,Tensors_:1,Tensors_:2,Tensors_:3,Tensors_:4,Tensors_:5,Tensors_:6,Tensors_:7,Tensors_:8,Points:0,Points:1,Points:2
0.49729577,-2.2245176e-07,-6.0036473e-07,-2.2245176e-07,0.5018245,-0.0022034622,-6.0036473e-07,-0.0022034622,0.50087976,35,19,0
0.4991965,-5.2052364e-05,-0.00011857048,-5.2052364e-05,0.4997406,-0.00017011825,-0.00011857048,-0.00017011825,0.5010629,24,20,0
0.32539368,-0.013105253,-0.034131866,-0.013105253,0.44197825,0.025989931,-0.034131866,0.025989931,0.7326281,25,20,0
0.20802212,-0.029588634,-0.06627646,-0.029588634,0.44422987,0.14122313,-0.06627646,0.14122313,0.847748,26,20,0
0.20946637,-0.038147405,-0.07117096,-0.038147405,0.5229065,0.2126031,-0.07117096,0.2126031,0.7676271,27,20,0
0.21254009,-0.043062706,-0.0761342,-0.043062706,0.6242432,0.24493785,-0.0761342,0.24493785,0.6632167,28,20,0
0.23798496,-0.029250067,-0.10397166,-0.029250067,0.7265033,0.24026228,-0.10397166,0.24026228,0.53551173,29,20,0
0.2590933,-0.10653301,0.048204176,-0.10653301,0.80285376,0.19882186,0.048204176,0.19882186,0.4380529,30,20,0
0.21449544,-0.08549834,0.015637025,-0.08549834,0.87362695,0.08948604,0.015637025,0.08948604,0.4118776,31,20,0
0.20932646,-0.07542229,0.016710613,-0.07542229,0.8909903,-0.017839186,0.016710613,-0.017839186,0.3996832,32,20,0
0.20696346,-0.0651912,0.022061141,-0.0651912,0.8617641,-0.12038225,0.022061141,-0.12038225,0.4312725,33,20,0
0.2877797,-0.03865841,0.019043537,-0.03865841,0.71046036,-0.14431764,0.019043537,-0.14431764,0.50175995,34,20,0
0.49794587,-0.000289326,0.00019552205,-0.000289326,0.5013572,-0.0016891866,0.00019552205,-0.0016891866,0.5006969,35,20,0
0.49999994,-7.0355277e-09,-9.527742e-09,-7.0355277e-09,0.5,-2.6026072e-08,-9.527742e-09,-2.6026072e-08,0.50000006,23,21,0
0.49621686,-0.000474755,-0.001228877,-0.000474755,0.4985948,-0.0008199744,-0.001228877,-0.0008199744,0.50518835,24,21,0
0.2910207,-0.032296617,-0.088445306,-0.032296617,0.42271718,0.032374196,-0.088445306,0.032374196,0.7862621,25,21,0
0.23178972,-0.05756797,-0.13194163,-0.05756797,0.44208306,0.13571754,-0.13194163,0.13571754,0.82612723,26,21,0
0.23823231,-0.07379345,-0.14039175,-0.07379345,0.5202778,0.20302524,-0.14039175,0.20302524,0.7414899,27,21,0
0.25131467,-0.08210272,-0.14846076,-0.08210272,0.61912614,0.23411116,-0.14846076,0.23411116,0.6295592,28,21,0
0.33581954,-0.06615124,-0.16223012,-0.06615124,0.70779556,0.2515694,-0.16223012,0.2515694,0.45638487,29,21,0
0.32843593,-0.17013614,0.036943004,-0.17013614,0.7724002,0.20684993,0.036943004,0.20684993,0.39916387,30,21,0
0.25245056,-0.16158317,0.02680993,-0.16158317,0.84756243,0.084442966,0.02680993,0.084442966,0.399987,31,21,0
0.23567094,-0.14519137,0.033594914,-0.14519137,0.8661988,-0.024828283,0.033594914,-0.024828283,0.3981303,32,21,0
0.22687028,-0.12567708,0.044885557,-0.12567708,0.8376303,-0.12520944,0.044885557,-0.12520944,0.43549946,33,21,0
0.3300348,-0.06280918,0.032376893,-0.06280918,0.66390526,-0.1224693,0.032376893,-0.1224693,0.50606,34,21,0
0.49913874,-0.00024227127,0.0001691693,-0.00024227127,0.50053155,-0.00072681066,0.0001691693,-0.00072681066,0.5003297,35,21,0
0.49999323,-1.2880677e-06,-2.5811646e-06,-1.2880677e-06,0.4999977,-3.95326e-06,-2.5811646e-06,-3.95326e-06,0.50000906,23,22,0
0.4765531,-0.0042785183,-0.013330151,-0.0042785183,0.489384,-0.0054530744,-0.013330151,-0.0054530744,0.53406286,24,22,0
0.27721757,-0.05504816,-0.16289927,-0.05504816,0.401834,0.036418956,-0.16289927,0.036418956,0.8209484,25,22,0
0.2724249,-0.08176693,-0.19542286,-0.08176693,0.4394784,0.12607561,-0.19542286,0.12607561,0.7880967,26,22,0
0.28737372,-0.1038021,-0.20484634,-0.1038021,0.51637155,0.18779285,-0.20484634,0.18779285,0.69625473,27,22,0
0.31954083,-0.11264947,-0.20996666,-0.11264947,0.6100497,0.22001621,-0.20996666,0.22001621,0.5704095,28,22,0
0.44279996,-0.11834722,-0.15587094,-0.11834722,0.6770344,0.2592519,-0.15587094,0.2592519,0.3801657,29,22,0
0.3820149,-0.22141746,0.020527782,-0.22141746,0.7402527,0.19302157,0.020527782,0.19302157,0.37773243,30,22,0
0.30385682,-0.2238617,0.03549348,-0.2238617,0.8091312,0.07229028,0.03549348,0.07229028,0.38701198,31,22,0
0.2749029,-0.20466545,0.05179495,-0.20466545,0.82723933,-0.036547024,0.05179495,-0.036547024,0.39785776,32,22,0
0.25760686,-0.1771294,0.06884143,-0.1771294,0.7985724,-0.13228542,0.06884143,-0.13228542,0.44382071,33,22,0
0.3955819,-0.05920141,0.03269036,-0.05920141,0.5950565,-0.082361795,0.03269036,-0.082361795,0.5093616,34,22,0
0.49982512,-7.32959e-05,5.4235115e-05,-7.32959e-05,0.50009435,-0.00015312766,5.4235115e-05,-0.00015312766,0.50008047,35,22,0
0.49999997,-1.0216775e-08,-1.4156715e-08,-1.0216775e-08,0.5,-3.4650583e-08,-1.4156715e-08,-3.4650583e-08,0.50000006,22,23,0
0.49925447,-0.00015440494,-0.00049468025,-0.00015440494,0.49965417,-0.00048307856,-0.00049468025,-0.00048307856,0.50109136,23,23,0
0.410587,-0.021540122,-0.08455207,-0.021540122,0.44817886,-0.024455033,-0.08455207,-0.024455033,0.64123416,24,23,0
0.31078795,-0.07071085,-0.23220494,-0.07071085,0.39188838,0.03309116,-0.23220494,0.03309116,0.7973237,25,23,0
0.3310037,-0.099803455,-0.2536503,-0.099803455,0.43736634,0.11239729,-0.2536503,0.11239729,0.73162997,26,23,0
0.358755,-0.12476652,-0.25951722,-0.12476652,0.51132494,0.16913107,-0.25951722,0.16913107,0.62992007,27,23,0
0.41838744,-0.13447705,-0.24602914,-0.13447705,0.59391314,0.2087338,-0.24602914,0.2087338,0.48769945,28,23,0
0.43417957,-0.26491085,0.013555038,-0.26491085,0.70248455,0.1662342,0.013555038,0.1662342,0.36333588,30,23,0
0.36118826,-0.27161196,0.046334125,-0.27161196,0.76145613,0.052395146,0.046334125,0.052395146,0.37735558,31,23,0
0.32185853,-0.25092286,0.07272397,-0.25092286,0.7767055,-0.05235584,0.07272397,-0.05235584,0.401436,32,23,0
0.29864177,-0.21242441,0.09269304,-0.21242441,0.7431253,-0.13793527,0.09269304,-0.13793527,0.45823288,33,23,0
0.46000096,-0.031009033,0.018823853,-0.031009033,0.53265595,-0.035324544,0.018823853,-0.035324544,0.50734305,34,23,0
0.49998608,-7.651151e-06,6.112201e-06,-7.651151e-06,0.50000584,-1.2666889e-05,6.112201e-06,-1.2666889e-05,0.50000805,35,23,0
0.49993408,-1.47453e-05,-4.882782e-05,-1.47453e-05,0.49997172,-7.20678e-05,-4.882782e-05,-7.20678e-05,0.5000942,22,24,0
0.48005918,-0.0040359376,-0.02278867,-0.0040359376,0.4873837,-0.01571186,-0.02278867,-0.01571186,0.53255713,23,24,0
0.36648047,-0.04235208,-0.21977106,-0.04235208,0.39170423,-0.050518952,-0.21977106,-0.050518952,0.74181527,24,24,0
0.37524423,-0.07621855,-0.28705937,-0.07621855,0.39083108,0.024923902,-0.28705937,0.024923902,0.7339247,25,24,0
0.4085559,-0.108386,-0.3011946,-0.108386,0.43673262,0.09687137,-0.3011946,0.09687137,0.6547115,26,24,0
0.4538996,-0.1337683,-0.2946609,-0.1337683,0.5041075,0.15273584,-0.2946609,0.15273584,0.54199296,27,24,0
0.48862824,-0.29839703,0.01866654,-0.29839703,0.6580459,0.13153024,0.01866654,0.13153024,0.35332587,30,24,0
0.41961318,-0.30460918,0.06328364,-0.30460918,0.7064947,0.026566282,0.06328364,0.026566282,0.37389213,31,24,0
0.3712779,-0.2821451,0.09767792,-0.2821451,0.71742785,-0.070518486,0.09767792,-0.070518486,0.41129428,32,24,0
0.35868853,-0.2057454,0.10362177,-0.2057454,0.66038686,-0.12614866,0.10362177,-0.12614866,0.4809246,33,24,0
0.4930277,-0.006892086,0.004697129,-0.006892086,0.5046188,-0.006946649,0.004697129,-0.006946649,0.5023535,34,24,0
0.49999967,-2.1771916e-07,1.9114883e-07,-2.1771916e-07,0.50000006,-3.0635027e-07,1.9114883e-07,-3.0635027e-07,0.50000024,35,24,0
0.49999994,-2.2549843e-08,-2.642895e-08,-2.2549843e-08,0.5,-1.08220235e-07,-2.642895e-08,-1.08220235e-07,0.50000006,20,25,0
0.49994835,-1.0055401e-05,-4.3468408e-05,-1.0055401e-05,0.4999835,-8.206446e-05,-4.3468408e-05,-8.206446e-05,0.5000682,21,25,0
0.4924652,-0.0008326021,-0.010247458,-0.0008326021,0.49559566,-0.0104574105,-0.010247458,-0.0104574105,0.5119391,22,25,0
0.42425933,-0.012200067,-0.16359517,-0.012200067,0.4280955,-0.0867016,-0.16359517,-0.0867016,0.6476452,23,25,0
0.417229,-0.039516564,-0.3015724,-0.039516564,0.37801218,-0.05981896,-0.3015724,-0.05981896,0.7047588,24,25,0
0.4583274,-0.07146452,-0.32766202,-0.07146452,0.3945088,0.016389614,-0.32766202,0.016389614,0.64716375,25,25,0
0.6381444,-0.1810646,-0.18830425,-0.1810646,0.52395827,0.19695063,-0.18830425,0.19695063,0.33789736,28,25,0
0.6203921,-0.26840138,-0.046530966,-0.26840138,0.5552289,0.17776938,-0.046530966,0.17776938,0.324379,29,25,0
0.47490582,-0.3222708,0.088227674,-0.3222708,0.6462685,-0.0019120028,0.088227674,-0.0019120028,0.37882572,31,25,0
0.41851708,-0.2959328,0.1262458,-0.2959328,0.6516474,-0.08795277,0.1262458,-0.08795277,0.42983553,32,25,0
0.44048157,-0.11605697,0.068924055,-0.11605697,0.55709493,-0.070417725,0.068924055,-0.070417725,0.50242347,33,25,0
0.4996284,-0.00044075903,0.00034349735,-0.00044075903,0.50015837,-0.0004113632,0.00034349735,-0.0004113632,0.5002132,34,25,0
0.49999997,-2.2236057e-08,-7.646116e-09,-2.2236057e-08,0.5,-9.659323e-08,-7.646116e-09,-9.659323e-08,0.5,18,26,0
0.4999971,-8.3948606e-07,-1.611242e-06,-8.3948606e-07,0.5000006,-6.542474e-06,-1.611242e-06,-6.542474e-06,0.5000023,19,26,0
0.49977726,-1.6286465e-05,-0.00021985207,-1.6286465e-05,0.4999924,-0.00047056805,-0.00021985207,-0.00047056805,0.5002303,20,26,0
0.49268115,0.00063745334,-0.011987617,0.00063745334,0.49739677,-0.015314036,-0.011987617,-0.015314036,0.5099221,21,26,0
0.4536167,0.008475582,-0.1336863,0.008475582,0.45839617,-0.10354578,-0.1336863,-0.10354578,0.5879871,22,26,0
0.4554536,0.0048852204,-0.2952369,0.0048852204,0.3972339,-0.12761998,-0.2952369,-0.12761998,0.6473125,23,26,0
0.6180301,-0.09034756,-0.32293168,-0.09034756,0.43158278,0.08375992,-0.32293168,0.08375992,0.45038715,26,26,0
0.6842544,-0.13377036,-0.2496103,-0.13377036,0.45959544,0.14718246,-0.2496103,0.14718246,0.35615012,27,26,0
0.7127074,-0.20867184,-0.1228444,-0.20867184,0.47629535,0.17493178,-0.1228444,0.17493178,0.31099728,28,26,0
0.6668668,-0.28759733,-0.008496833,-0.28759733,0.50944006,0.13306661,-0.008496833,0.13306661,0.3236932,29,26,0
0.46269584,-0.26163897,0.14016774,-0.26163897,0.5746863,-0.09075108,0.14016774,-0.09075108,0.46261784,32,26,0
0.49168557,-0.020819701,0.014823739,-0.020819701,0.5049075,-0.012790019,0.014823739,-0.012790019,0.5034069,33,26,0
0.4999961,-5.1706234e-06,4.67114e-06,-5.1706234e-06,0.50000036,-4.5690235e-06,4.67114e-06,-4.5690235e-06,0.5000035,34,26,0
0.49999997,-3.5229206e-08,3.397676e-09,-3.5229206e-08,0.50000006,-5.8420557e-08,3.397676e-09,-5.8420557e-08,0.49999997,14,27,0
0.49999988,-1.4220893e-07,7.005626e-09,-1.4220893e-07,0.50000024,-3.3941856e-07,7.005626e-09,-3.3941856e-07,0.49999988,15,27,0
0.49999914,-6.447413e-07,-1.15409264e-07,-6.447413e-07,0.5000013,-2.351847e-06,-1.15409264e-07,-2.351847e-06,0.49999955,16,27,0
0.49999124,-3.397775e-06,-3.3432634e-06,-3.397775e-06,0.5000099,-2.257652e-05,-3.3432634e-06,-2.257652e-05,0.4999989,17,27,0
0.49988395,-1.1027934e-05,-8.1275815e-05,-1.1027934e-05,0.5000954,-0.00028976792,-8.1275815e-05,-0.00028976792,0.5000206,18,27,0
0.49849012,0.00025557957,-0.001759362,0.00025557957,0.50082535,-0.0038630972,-0.001759362,-0.0038630972,0.5006845,19,27,0
0.48790148,0.005584891,-0.024002433,0.005584891,0.50265056,-0.03458682,-0.024002433,-0.03458682,0.50944793,20,27,0
0.46629798,0.031659644,-0.13526125,0.031659644,0.48719373,-0.12978923,-0.13526125,-0.12978923,0.54650825,21,27,0
0.4870191,0.05252198,-0.2777092,0.05252198,0.4405464,-0.17166835,-0.2777092,-0.17166835,0.5724345,22,27,0
0.60314083,0.00868687,-0.3425488,0.00868687,0.3983466,-0.0457975,-0.3425488,-0.0457975,0.4985126,24,27,0
0.6669486,-0.028618382,-0.32769,-0.028618382,0.4028746,0.026646221,-0.32769,0.026646221,0.4301768,25,27,0
0.7309169,-0.07469694,-0.27294207,-0.07469694,0.41255033,0.0956375,-0.27294207,0.0956375,0.35653272,26,27,0
0.7748149,-0.14135036,-0.1725115,-0.14135036,0.41736236,0.14358863,-0.1725115,0.14358863,0.30782273,27,27,0
0.7647811,-0.22481014,-0.05635958,-0.22481014,0.4300532,0.14072308,-0.05635958,0.14072308,0.30516565,28,27,0
0.7077602,-0.28942463,0.037652757,-0.28942463,0.46231332,0.089782275,0.037652757,0.089782275,0.32992646,29,27,0
0.6341014,-0.31689832,0.10711471,-0.31689832,0.49814388,0.01896198,0.10711471,0.01896198,0.3677547,30,27,0
0.49471486,-0.10554557,0.07176346,-0.10554557,0.506756,-0.041626338,0.07176346,-0.041626338,0.4985291,32,27,0
0.49979538,-0.0006032822,0.00052061974,-0.0006032822,0.49998856,-0.00037651433,0.00052061974,-0.00037651433,0.50021607,33,27,0
0.49999997,-3.4050643e-08,-9.318417e-09,-3.4050643e-08,0.50000006,-2.2851479e-08,-9.318417e-09,-2.2851479e-08,0.49999994,12,28,0
0.49999964,-4.786305e-07,-1.2245202e-07,-4.786305e-07,0.50000113,-5.948646e-07,-1.2245202e-07,-5.948646e-07,0.49999923,13,28,0
0.4999961,-3.44233e-06,-1.2095e-06,-3.44233e-06,0.50001055,-7.5220305e-06,-1.2095e-06,-7.5220305e-06,0.49999335,14,28,0
0.49996877,-1.512848e-05,-1.17941645e-05,-1.512848e-05,0.50007045,-6.4501575e-05,-1.17941645e-05,-6.4501575e-05,0.49996075,15,28,0
0.49979034,-3.1509215e-05,-0.00011357593,-3.1509215e-05,0.50040174,-0.0004605636,-0.00011357593,-0.0004605636,0.49980795,16,28,0
0.4987521,0.00020790612,-0.0010288565,0.00020790612,0.50206584,-0.0029695407,-0.0010288565,-0.0029695407,0.49918208,17,28,0
0.4939366,0.0031734062,-0.007952846,0.0031734062,0.50884634,-0.016421242,-0.007952846,-0.016421242,0.4972171,18,28,0
0.48099837,0.020307781,-0.044142924,0.020307781,0.52519625,-0.065622374,-0.044142924,-0.065622374,0.4938054,19,28,0
0.47538128,0.0646139,-0.14311418,0.0646139,0.53296375,-0.15275484,-0.14311418,-0.15275484,0.49165496,20,28,0
0.6390129,0.0789863,-0.31945416,0.0789863,0.42499354,-0.08469769,-0.31945416,-0.08469769,0.43599358,23,28,0
0.7068901,0.0440588,-0.30930343,0.0440588,0.40371045,-0.015373046,-0.30930343,-0.015373046,0.38939947,24,28,0
0.7717593,-0.0029770911,-0.26672274,-0.0029770911,0.38983366,0.052906685,-0.26672274,0.052906685,0.33840707,25,28,0
0.8208932,-0.067131855,-0.18784478,-0.067131855,0.37804985,0.10722091,-0.18784478,0.10722091,0.30105692,26,28,0
0.83281076,-0.14762521,-0.08628652,-0.14762521,0.373679,0.12681653,-0.08628652,0.12681653,0.29351026,27,28,0
0.7997275,-0.22434323,0.011408939,-0.22434323,0.38763815,0.103711694,0.011408939,0.103711694,0.31263432,28,28,0
0.736259,-0.2754352,0.09137325,-0.2754352,0.41617465,0.05236432,0.09137325,0.05236432,0.3475664,29,28,0
0.65811485,-0.29207888,0.15207443,-0.29207888,0.44414836,-0.008904522,0.15207443,-0.008904522,0.3977368,30,28,0
0.4999978,-0.0066666063,0.0057776067,-0.0066666063,0.4988374,-0.0028893857,0.0057776067,-0.0028893857,0.5011648,32,28,0
0.4999995,-1.5121747e-06,1.5912829e-06,-1.5121747e-06,0.49999955,-9.4059953e-07,1.5912829e-06,-9.4059953e-07,0.50000095,33,28,0
0.49999988,-1.0790407e-07,-7.308161e-08,-1.0790407e-07,0.50000036,-3.9175973e-08,-7.308161e-08,-3.9175973e-08,0.49999976,12,29,0
0.49999586,-2.3960256e-06,-2.175301e-06,-2.3960256e-06,0.500012,-3.115514e-06,-2.175301e-06,-3.115514e-06,0.49999216,13,29,0
0.49993578,-1.6038126e-05,-3.360909e-05,-1.6038126e-05,0.50017333,-7.050361e-05,-3.360909e-05,-7.050361e-05,0.4998909,14,29,0
0.49945316,4.0041643e-05,-0.00034137894,4.0041643e-05,0.50139177,-0.0007755962,-0.00034137894,-0.0007755962,0.49915507,15,29,0
0.4970551,0.0012737688,-0.0025203878,0.0012737688,0.5072459,-0.0052205482,-0.0025203878,-0.0052205482,0.49569896,16,29,0
0.48963907,0.009455659,-0.013644673,0.009455659,0.52592826,-0.023609148,-0.013644673,-0.023609148,0.48443267,17,29,0
0.4785393,0.03915331,-0.05193567,0.03915331,0.56183916,-0.071557775,-0.05193567,-0.071557775,0.45962155,18,29,0
0.48352143,0.09679669,-0.1302539,0.09679669,0.590438,-0.13857304,-0.1302539,-0.13857304,0.42604056,19,29,0
0.6615722,0.1493057,-0.2763088,0.1493057,0.47270587,-0.09364756,-0.2763088,-0.09364756,0.3657219,22,29,0
0.7322457,0.11938392,-0.26860604,0.11938392,0.4286899,-0.033655915,-0.26860604,-0.033655915,0.33906442,23,29,0
0.79864925,0.07403849,-0.2349282,0.07403849,0.3915869,0.027561482,-0.2349282,0.027561482,0.30976382,24,29,0
0.850926,0.012574932,-0.17293009,0.012574932,0.3607213,0.079157755,-0.17293009,0.079157755,0.2883527,25,29,0
0.87531835,-0.06385212,-0.089482516,-0.06385212,0.33962685,0.1073469,-0.089482516,0.1073469,0.2850548,26,29,0
0.8624497,-0.14321974,-0.00014630295,-0.14321974,0.33570608,0.10331452,-0.00014630295,0.10331452,0.3018442,27,29,0
0.8158186,-0.20831144,0.08128791,-0.20831144,0.3497369,0.07150579,0.08128791,0.07150579,0.33444452,28,29,0
0.7441819,-0.24558322,0.14723566,-0.24558322,0.3740417,0.0239195,0.14723566,0.0239195,0.3817764,29,29,0
0.61638755,-0.1830509,0.14039823,-0.1830509,0.42500114,-0.018682133,0.14039823,-0.018682133,0.45861128,30,29,0
0.49999982,-2.6438647e-05,2.9202805e-05,-2.6438647e-05,0.49998802,-1.1933993e-05,2.9202805e-05,-1.1933993e-05,0.50001216,32,29,0
0.4999999,-3.552727e-08,-5.9190167e-08,-3.552727e-08,0.50000024,2.8012192e-08,-5.9190167e-08,2.8012192e-08,0.49999985,12,30,0
0.49999356,-5.8579155e-07,-3.7071452e-06,-5.8579155e-07,0.50001746,-3.9863778e-07,-3.7071452e-06,-3.9863778e-07,0.49998894,13,30,0
0.4998533,3.31956e-05,-8.9677786e-05,3.31956e-05,0.50040615,-5.9334463e-05,-8.9677786e-05,-5.9334463e-05,0.49974057,14,30,0
0.4985836,0.00086702063,-0.0010772943,0.00086702063,0.5040936,-0.0010793946,-0.0010772943,-0.0010793946,0.49732283,15,30,0
0.49331716,0.007881693,-0.0074129095,0.007881693,0.5213766,-0.008141414,-0.0074129095,-0.008141414,0.48530623,16,30,0
0.4843837,0.03655763,-0.031311087,0.03655763,0.5640192,-0.032249678,-0.031311087,-0.032249678,0.4515971,17,30,0
0.48807803,0.09882308,-0.084127784,0.09882308,0.6153067,-0.07409986,-0.084127784,-0.07409986,0.39661533,18,30,0
0.6661091,0.2105815,-0.21409589,0.2105815,0.52947515,-0.06838229,-0.21409589,-0.06838229,0.30441573,21,30,0
0.7384745,0.1883248,-0.20845287,0.1883248,0.46850088,-0.023464419,-0.20845287,-0.023464419,0.29302463,22,30,0
0.8056266,0.14822789,-0.181798,0.14822789,0.4127627,0.024545219,-0.181798,0.024545219,0.28161073,23,30,0
0.8601904,0.09145788,-0.13353907,0.09145788,0.3645797,0.06707957,-0.13353907,0.06707957,0.27522987,24,30,0
0.89251155,0.020607363,-0.067242645,0.020607363,0.32776052,0.09446712,-0.067242645,0.09446712,0.27972797,25,30,0
0.8946366,-0.05620872,0.0084183505,-0.05620872,0.30740672,0.09962168,0.0084183505,0.09962168,0.2979567,26,30,0
0.8647201,-0.12667571,0.083198525,-0.12667571,0.30557212,0.08227164,0.083198525,0.08227164,0.32970777,27,30,0
0.79884785,-0.17429999,0.14475231,-0.17429999,0.32339108,0.047252987,0.14475231,0.047252987,0.3777611,28,30,0
0.64783084,-0.1327201,0.12773782,-0.1327201,0.39605108,0.004997981,0.12773782,0.004997981,0.45611808,29,30,0
0.4999986,3.7055173e-07,-7.785405e-07,3.7055173e-07,0.5000036,7.9047555e-07,-7.785405e-07,7.9047555e-07,0.49999782,13,31,0
0.49994016,3.796073e-05,-3.5603633e-05,3.796073e-05,0.50016624,1.8708502e-05,-3.5603633e-05,1.8708502e-05,0.49989358,14,31,0
0.49917418,0.0009769571,-0.00063327426,0.0009769571,0.5026342,5.0266754e-05,-0.00063327426,5.0266754e-05,0.4981916,15,31,0
0.49572316,0.0096007995,-0.0052893064,0.0096007995,0.51765406,-0.0010909698,-0.0052893064,-0.0010909698,0.48662278,16,31,0
0.49281052,0.045041338,-0.023522785,0.045041338,0.5583828,-0.007624084,-0.023522785,-0.007624084,0.44880664,17,31,0
0.6398202,0.23695156,-0.13058014,0.23695156,0.5762543,-0.012172207,-0.13058014,-0.012172207,0.28392547,20,31,0
0.7174274,0.23720863,-0.1321844,0.23720863,0.51251936,0.013756043,-0.1321844,0.013756043,0.2700533,21,31,0
0.78691465,0.20903687,-0.11310882,0.20903687,0.44604096,0.04507795,-0.11310882,0.04507795,0.2670444,22,31,0
0.84365237,0.16123989,-0.07642346,0.16123989,0.38560843,0.07449778,-0.07642346,0.07449778,0.2707392,23,31,0
0.8815265,0.09877339,-0.025135126,0.09877339,0.33614495,0.09514922,-0.025135126,0.09514922,0.28232855,24,31,0
0.89353156,0.028281705,0.035596907,0.028281705,0.30237204,0.10147637,0.035596907,0.10147637,0.3040964,25,31,0
0.87099785,-0.0405442,0.09680947,-0.0405442,0.28994328,0.09027133,0.09680947,0.09027133,0.33905888,26,31,0
0.78528893,-0.08526144,0.13366991,-0.08526144,0.31768137,0.058556046,0.13366991,0.058556046,0.3970297,27,31,0
0.61110103,-0.05800555,0.083975576,-0.05800555,0.41655803,0.015376511,0.083975576,0.015376511,0.4723409,28,31,0
0.49999997,1.6137973e-08,-1.4875307e-08,1.6137973e-08,0.50000006,3.6161826e-08,-1.4875307e-08,3.6161826e-08,0.49999997,13,32,0
0.49999657,3.2927526e-06,-1.6472006e-06,3.2927526e-06,0.500009,3.6564338e-06,-1.6472006e-06,3.6564338e-06,0.49999443,14,32,0
0.4999055,0.00016212663,-5.6677018e-05,0.00016212663,0.50030804,0.000102595775,-5.6677018e-05,0.000102595775,0.49978647,15,32,0
0.49926507,0.002657323,-0.0007666381,0.002657323,0.5036553,0.0010515616,-0.0007666381,0.0010515616,0.4970796,16,32,0
0.49938923,0.018308623,-0.004816267,0.018308623,0.5182732,0.005070914,-0.004816267,0.005070914,0.4823376,17,32,0
0.62510353,0.1883883,-0.03983548,0.1883883,0.53600544,0.05032118,-0.03983548,0.05032118,0.338891,20,32,0
0.70189345,0.20702681,-0.03287577,0.20702681,0.48544633,0.07167967,-0.03287577,0.07167967,0.31266022,21,32,0
0.76609486,0.18910846,-0.009918342,0.18910846,0.4262225,0.09001678,-0.009918342,0.09001678,0.3076826,22,32,0
0.80646306,0.14529905,0.02501513,0.14529905,0.3740939,0.100838676,0.02501513,0.100838676,0.31944302,23,32,0
0.81119996,0.08678397,0.06433717,0.08678397,0.34149495,0.099023364,0.06433717,0.099023364,0.3473051,24,32,0
0.76157427,0.026923196,0.09125551,0.026923196,0.34462526,0.0786447,0.09125551,0.0786447,0.39380044,25,32,0
0.6470509,-0.010022625,0.077156834,-0.010022625,0.39943844,0.040313236,0.077156834,0.040313236,0.45351064,26,32,0
0.4999989,2.2354168e-06,-3.0832922e-07,2.2354168e-06,0.5000032,2.366856e-06,-3.0832922e-07,2.366856e-06,0.4999979,15,33,0
0.499981,8.629046e-05,-6.4719334e-06,8.629046e-05,0.5000914,6.7582834e-05,-6.4719334e-06,6.7582834e-05,0.49992764,16,33,0
0.49999997,1.0987189e-07,1.1908059e-08,1.0987189e-07,0.50000006,1.2778118e-07,1.1908059e-08,1.2778118e-07,0.49999994,16,34,0
0.4999999,3.7449001e-06,6.316725e-07,3.7449001e-06,0.5000021,3.638681e-06,6.316725e-07,3.638681e-06,0.499998,17,34,0
0.4999999,-1.0313688e-06,3.7247037e-08,-1.0313688e-06,0.50000095,7.522052e-07,3.7247037e-08,7.522052e-07,0.4999991,18,5,1
0.49999994,-6.360902e-08,2.7517018e-08,-6.360902e-08,0.5000002,4.7891184e-08,2.7517018e-08,4.7891184e-08,0.4999999,16,6,1
0.49999863,-3.4684927e-06,1.0701535e-06,-3.4684927e-06,0.5000057,1.6483294e-06,1.0701535e-06,1.6483294e-06,0.49999565,17,6,1
