"V:0","V:1","V:2","Points:0","Points:1","Points:2"
-7.4389,-2.5843,-0.7937,-0.48514,2.6188,1.1211
-7.7919,-1.1754,-0.80828,0,2.6667,1.1211
-6.8784,-3.8512,-0.84936,-0.95254,2.5054,1.1211
-6.1786,-4.9433,-1.0206,-1.405,2.3388,1.1211
-5.19,-5.9293,-0.91048,-1.755,2.05,1.1211
-4.4207,-6.585,-1.3168,-2.1408,1.7946,1.1211
-3.0317,-7.3012,-0.9393,-2.3313,1.3723,1.1211
-1.5344,-7.6753,-0.65876,-2.4591,0.92188,1.1211
-0.095887,-7.8188,-0.61376,-2.5734,0.45677,1.1211
1.157,-7.7985,-0.80801,-2.6703,-0.0034038,1.1211
2.6312,-7.3887,-0.61308,-2.5716,-0.46681,1.1211
3.9189,-6.8072,-0.66568,-2.4579,-0.93351,1.1211
4.9097,-6.1839,-0.95167,-2.3339,-1.3768,1.1211
5.692,-5.5177,-1.3179,-2.1468,-1.7879,1.1211
6.6749,-4.2361,-0.87739,-1.7521,-2.0395,1.1211
7.2951,-3.117,-0.99681,-1.3979,-2.334,1.1211
7.7199,-1.6766,-0.85107,-0.94596,-2.5076,1.1211
-5.3998,-4.7078,0.37022,-0.97425,1.9654,1.1211
-4.5854,-5.8542,0.0281,-1.475,1.8347,1.1211
-3.4252,-6.6669,-0.033017,-1.8268,1.5344,1.1211
-1.5421,-6.8322,0.55997,-1.8539,1.0147,1.1211
0.29193,-6.7313,0.72971,-1.9353,0.50272,1.1211
1.865,-6.645,0.57791,-2.0779,0.0068064,1.1211
3.5048,-5.7784,0.74131,-1.929,-0.49589,1.1211
4.9638,-4.9847,0.5763,-1.8427,-1.0165,1.1211
5.9981,-4.5113,-0.010285,-1.8173,-1.5323,1.1211
6.7346,-3.1993,0.035654,-1.4632,-1.8389,1.1211
7.0254,-1.4132,0.35436,-0.96684,-1.9771,1.1211
5.8862,-1.6481,1.0454,-0.97648,-1.4591,1.1211
4.4341,-1.7687,1.5081,-0.87798,-0.96726,1.1211
3.2087,-2.8472,1.6173,-1.0287,-0.53446,1.1211
1.4654,-3.7669,1.6676,-1.0852,-0.0017014,1.1211
-0.4419,-4.2931,1.6128,-1.0387,0.52618,1.1211
-2.133,-4.2754,1.5104,-0.88835,0.95477,1.1211
-3.7217,-4.8367,1.0549,-0.98356,1.4456,1.1211
-2.8829,-6.1474,0.64972,-1.523,1.3449,1.1211
1.9897,-5.7234,1.1245,-1.7166,0.0011357,1.1211
3.5729,-4.858,1.1028,-1.6339,-0.51639,1.1211
5.7955,-3.6166,0.65556,-1.5115,-1.3524,1.1211
4.5472,-3.6206,1.1594,-1.3871,-0.88896,1.1211
0.16712,-6.0444,1.0879,-1.6466,0.51255,1.1211
-1.3408,-5.6743,1.1475,-1.4043,0.8804,1.1211
10.808,-0.82184,-0.20265,-0.47835,-2.6209,0.54912
10.783,1.1242,-0.2085,0,-2.6667,0.54912
9.0618,-0.58346,0.21756,-0.48253,-2.0784,0.54912
8.9637,1.4765,0.21887,0,-2.1333,0.54912
7.0452,-0.74746,0.43008,-0.48104,-1.5457,0.54912
6.8817,1.3754,0.43903,0,-1.6,0.54912
4.8866,-0.87476,0.55168,-0.42665,-1.0285,0.54912
4.6563,1.0312,0.56263,0,-1.0667,0.54912
2.8644,-1.6583,0.61146,-0.50004,-0.5403,0.54912
2.3469,0.54122,0.63467,0,-0.53333,0.54912
0.5386,-2.3238,0.637,-0.52816,-0.0017809,0.54912
4.8675e-09,2.4901e-08,0.66051,0,-4.4409e-16,0.54912
-1.8447,-2.7542,0.61173,-0.50587,0.53373,0.54912
-2.3469,-0.54122,0.63467,0,0.53333,0.54912
-4.0325,-2.8717,0.55341,-0.43407,1.0186,0.54912
-4.6563,-1.0312,0.56263,0,1.0667,0.54912
-6.1923,-3.4152,0.43286,-0.48844,1.5354,0.54912
-6.8817,-1.3754,0.43903,0,1.6,0.54912
-8.3689,-3.5028,0.22097,-0.49039,2.071,0.54912
-8.9637,-1.4765,0.21887,0,2.1333,0.54912
-10.388,-3.0681,-0.20266,-0.48359,2.62,0.54912
-10.783,-1.1242,-0.2085,0,2.6667,0.54912
-9.715,-4.877,-0.21909,-0.95026,2.5071,0.54912
-8.8268,-6.5351,-0.27359,-1.4032,2.3406,0.54912
-7.5105,-7.8916,-0.20675,-1.752,2.0511,0.54912
-6.4445,-9.0928,-0.36052,-2.1389,1.7933,0.54912
-4.6,-9.9483,-0.2341,-2.3314,1.3712,0.54912
-2.6446,-10.395,-0.14029,-2.4604,0.92099,0.54912
-0.71347,-10.663,-0.12489,-2.5739,0.45778,0.54912
1.0933,-10.795,-0.20372,-2.6702,-0.002987,0.54912
3.0455,-10.263,-0.12491,-2.5719,-0.46734,0.54912
4.8718,-9.5746,-0.14189,-2.4593,-0.93263,0.54912
6.4465,-8.8185,-0.23699,-2.3341,-1.3755,0.54912
7.7897,-7.9386,-0.36341,-2.145,-1.7871,0.54912
8.9786,-6.2139,-0.19556,-1.7491,-2.0405,0.54912
9.9549,-4.6967,-0.26524,-1.3962,-2.3357,0.54912
10.534,-2.7685,-0.2204,-0.94387,-2.5093,0.54912
-7.5995,-5.4042,0.17337,-0.9743,1.9676,0.54912
-6.693,-7.2365,0.063443,-1.4767,1.8374,0.54912
-5.2324,-8.4659,0.064,-1.8261,1.5361,0.54912
-2.9003,-8.5223,0.23947,-1.855,1.0161,0.54912
-0.6197,-8.5585,0.30109,-1.9354,0.50528,0.54912
1.4699,-8.737,0.26724,-2.0734,0.0074417,0.54912
3.616,-7.8001,0.30454,-1.9278,-0.49842,0.54912
5.6682,-7.0502,0.24432,-1.844,-1.0179,0.54912
7.4633,-6.5903,0.071588,-1.8171,-1.5335,0.54912
8.5386,-4.9452,0.066564,-1.465,-1.8412,0.54912
8.9109,-2.7157,0.16839,-0.96695,-1.9794,0.54912
7.0235,-2.9906,0.36915,-0.97744,-1.4616,0.54912
4.9986,-2.9336,0.50278,-0.88152,-0.96759,0.54912
3.2798,-3.9936,0.53053,-1.0316,-0.53414,0.54912
1.0182,-4.7394,0.54885,-1.086,-0.0016677,0.54912
-1.3273,-5.0298,0.52958,-1.0408,0.5256,0.54912
-3.3291,-4.7559,0.50359,-0.89212,0.95438,0.54912
-5.4065,-5.3947,0.37198,-0.98527,1.4477,0.54912
-4.5503,-7.4177,0.24058,-1.5269,1.3472,0.54912
1.5196,-7.3744,0.3872,-1.7197,0.0011337,0.54912
3.6106,-6.5893,0.37458,-1.6402,-0.51542,0.54912
6.8534,-5.4224,0.24305,-1.5151,-1.3547,0.54912
4.9811,-5.2351,0.39046,-1.3951,-0.88878,0.54912
-0.77584,-7.5067,0.36908,-1.6521,0.51131,0.54912
-2.5923,-6.7891,0.3856,-1.4112,0.87971,0.54912
13.728,-2.4977,-0.052405,-0.47702,-2.6219,0
13.963,0,-0.052445,0,-2.6667,0
10.889,-2.5247,-0.044398,-0.48218,-2.0797,0
11.17,0,-0.044376,0,-2.1333,0
8.1006,-2.5184,-0.039279,-0.48099,-1.5471,0
8.3776,0,-0.03911,0,-1.6,0
5.3862,-2.2401,-0.035933,-0.42783,-1.0287,0
5.5851,0,-0.035681,0,-1.0667,0
2.8283,-2.6239,-0.034322,-0.50112,-0.54017,0
2.7925,0,-0.033734,0,-0.53333,0
0.0096059,-2.7667,-0.033725,-0.5284,-0.0018346,0
2.3252e-15,0,-0.033099,0,-4.4409e-16,0
-2.7926,-2.6522,-0.034314,-0.50653,0.53336,0
-2.7925,0,-0.033734,0,0.53333,0
-5.3322,-2.2809,-0.035897,-0.43563,1.0184,0
-5.5851,0,-0.035681,0,1.0667,0
-8.0462,-2.56,-0.039215,-0.48893,1.5367,0
-8.3776,0,-0.03911,0,1.6,0
-10.851,-2.5657,-0.044332,-0.49002,2.0724,0
-11.17,0,-0.044376,0,2.1333,0
-13.724,-2.5245,-0.052409,-0.48214,2.621,0
-13.963,0,-0.052445,0,2.6667,0
-13.136,-4.9647,-0.052764,-0.94818,2.5087,0
-12.265,-7.3387,-0.053809,-1.4016,2.3424,0
-10.744,-9.1591,-0.053115,-1.7493,2.0519,0
-9.3841,-11.191,-0.055438,-2.1373,1.7922,0
-7.1753,-12.207,-0.05328,-2.3315,1.3704,0
-4.8194,-12.888,-0.051656,-2.4615,0.92044,0
-2.4016,-13.481,-0.051394,-2.5748,0.45867,0
0.013341,-13.977,-0.05249,-2.6695,-0.0025479,0
2.4495,-13.468,-0.05138,-2.5723,-0.46782,0
4.8792,-12.884,-0.051733,-2.4606,-0.93185,0
7.1973,-12.222,-0.053389,-2.3343,-1.3746,0
9.3545,-11.222,-0.055469,-2.1432,-1.7866,0
10.689,-9.1438,-0.05292,-1.7463,-2.0415,0
12.239,-7.3022,-0.053646,-1.3946,-2.3374,0
13.147,-4.9322,-0.052765,-0.94198,-2.511,0
-10.314,-5.1021,-0.045196,-0.97443,1.9698,0
-9.6342,-7.7397,-0.047463,-1.4782,1.84,0
-8.0515,-9.5579,-0.04783,-1.8254,1.5377,0
-5.3279,-9.7194,-0.044004,-1.8563,1.0176,0
-2.6588,-10.133,-0.042828,-1.9352,0.50779,0
-0.040951,-10.836,-0.043744,-2.0696,0.007821,0
2.6214,-10.088,-0.042734,-1.9267,-0.50065,0
5.3365,-9.6621,-0.043914,-1.8453,-1.0192,0
8.0358,-9.5135,-0.047711,-1.8169,-1.5347,0
9.6517,-7.6803,-0.047391,-1.4668,-1.8433,0
10.376,-5.0635,-0.045292,-0.96706,-1.9816,0
7.6651,-5.1229,-0.040511,-0.97841,-1.4639,0
5.0681,-4.6342,-0.037084,-0.88508,-0.96794,0
2.7948,-5.4164,-0.036208,-1.0345,-0.53377,0
0.0086186,-5.6902,-0.035787,-1.0867,-0.001646,0
-2.7485,-5.4616,-0.036224,-1.0431,0.52493,0
-4.9956,-4.6904,-0.037061,-0.8958,0.95409,0
-7.5909,-5.1677,-0.040444,-0.98696,1.4497,0
-7.0655,-8.0142,-0.043344,-1.5306,1.3494,0
-0.0059508,-9.0222,-0.03999,-1.7231,0.0011365,0
2.6942,-8.6198,-0.04018,-1.6463,-0.51454,0
7.1047,-7.951,-0.043296,-1.5185,-1.3569,0
4.6531,-7.3445,-0.039746,-1.4027,-0.88867,0
-2.6715,-8.6778,-0.040258,-1.6573,0.51021,0
-4.6033,-7.4248,-0.039808,-1.418,0.87916,0
0,0,-5,-0.9311,5.2805,10.16
0,0,-5,-0.99848,5.6626,10.16
0,0,-5,0,5.75,10.16
0,0,-5,0,5.362,10.16
0.14658,-0.83927,-3.8156,-0.9311,5.2805,9.2264
0,0,0,-0.99848,5.6626,9.2264
0,0,0,0,5.75,9.2264
-0.00095101,-0.85196,-3.8156,0,5.362,9.2264
0,0,-5,-1.8339,5.0386,10.16
0,0,-5,-1.9666,5.4032,10.16
0.28975,-0.80122,-3.8157,-1.8339,5.0386,9.2264
0,0,0,-1.9666,5.4032,9.2264
0,0,-5,-2.681,4.6436,10.16
0,0,-5,-2.875,4.9796,10.16
0.42438,-0.73889,-3.8157,-2.681,4.6436,9.2264
0,0,0,-2.875,4.9796,9.2264
0,0,-5,-3.4466,4.1075,10.16
0,0,-5,-3.696,4.4048,10.16
0.54647,-0.65392,-3.8158,-3.4466,4.1075,9.2264
0,0,0,-3.696,4.4048,9.2264
0,0,-5,-4.1075,3.4466,10.16
0,0,-5,-4.4048,3.696,10.16
0.6521,-0.54871,-3.8158,-4.1075,3.4466,9.2264
0,0,0,-4.4048,3.696,9.2264
0,0,-5,-4.6436,2.681,10.16
0,0,-5,-4.9796,2.875,10.16
0.7376,-0.42668,-3.8158,-4.6436,2.681,9.2264
0,0,0,-4.9796,2.875,9.2264
0,0,-5,-5.0386,1.8339,10.16
0,0,-5,-5.4032,1.9666,10.16
0.80039,-0.292,-3.8158,-5.0386,1.8339,9.2264
0,0,0,-5.4032,1.9666,9.2264
0,0,-5,-5.2805,0.9311,10.16
0,0,-5,-5.6626,0.99848,10.16
0.83888,-0.14874,-3.8157,-5.2805,0.9311,9.2264
0,0,0,-5.6626,0.99848,9.2264
0,0,-5,-5.362,-2.9032e-14,10.16
0,0,-5,-5.75,-4.341e-14,10.16
0.85198,-0.00096825,-3.8157,-5.362,-2.3134e-14,9.2264
0,0,0,-5.75,-3.7303e-14,9.2264
0,0,-5,-5.2805,-0.9311,10.16
0,0,-5,-5.6626,-0.99848,10.16
0.83922,0.14683,-3.8157,-5.2805,-0.9311,9.2264
0,0,0,-5.6626,-0.99848,9.2264
0,0,-5,-5.0386,-1.8339,10.16
0,0,-5,-5.4032,-1.9666,10.16
0.80106,0.29018,-3.8158,-5.0386,-1.8339,9.2264
0,0,0,-5.4032,-1.9666,9.2264
0,0,-5,-4.6436,-2.681,10.16
0,0,-5,-4.9796,-2.875,10.16
0.73857,0.425,-3.8158,-4.6436,-2.681,9.2264
0,0,0,-4.9796,-2.875,9.2264
0,0,-5,-4.1075,-3.4466,10.16
0,0,-5,-4.4048,-3.696,10.16
0.65334,0.54722,-3.8158,-4.1075,-3.4466,9.2264
0,0,0,-4.4048,-3.696,9.2264
0,0,-5,-3.4466,-4.1075,10.16
0,0,-5,-3.696,-4.4048,10.16
0.54796,0.65267,-3.8158,-3.4466,-4.1075,9.2264
0,0,0,-3.696,-4.4048,9.2264
0,0,-5,-2.681,-4.6436,10.16
0,0,-5,-2.875,-4.9796,10.16
0.42605,0.73792,-3.8157,-2.681,-4.6436,9.2264
0,0,0,-2.875,-4.9796,9.2264
0,0,-5,-1.8339,-5.0386,10.16
0,0,-5,-1.9666,-5.4032,10.16
0.29155,0.80056,-3.8157,-1.8339,-5.0386,9.2264
0,0,0,-1.9666,-5.4032,9.2264
0,0,-5,-0.9311,-5.2805,10.16
0,0,-5,-0.99848,-5.6626,10.16
0.14845,0.83893,-3.8156,-0.9311,-5.2805,9.2264
0,0,0,-0.99848,-5.6626,9.2264
0,0,-5,0,-5.362,10.16
0,0,-5,0,-5.75,10.16
0.00095101,0.85196,-3.8156,0,-5.362,9.2264
0,0,0,0,-5.75,9.2264
0,0,-5,-0.86373,4.8984,10.16
0,0,-5,0,4.974,10.16
0.18584,-1.0691,-5.2928,-0.86373,4.8984,9.2264
-0.0019139,-1.0851,-5.2927,0,4.974,9.2264
0,0,-5,0,-4.974,10.16
0,0,-5,-0.86373,-4.8984,10.16
0.0019139,1.0851,-5.2927,0,-4.974,9.2264
0.18961,1.0684,-5.2928,-0.86373,-4.8984,9.2264
0,0,-5,-0.79635,4.5163,10.16
0,0,-5,0,4.586,10.16
0.14426,-0.8398,-5.7582,-0.79635,4.5163,9.2264
-0.0028705,-0.85206,-5.7582,0,4.586,9.2264
0,0,-5,0,-4.586,10.16
0,0,-5,-0.79635,-4.5163,10.16
0.0028705,0.85206,-5.7582,0,-4.586,9.2264
0.14992,0.83879,-5.7582,-0.79635,-4.5163,9.2264
0,0,-5,-0.72898,4.1342,10.16
0,0,-5,0,4.198,10.16
0.063874,-0.38984,-5.8044,-0.72898,4.1342,9.2264
-0.0037962,-0.39497,-5.8044,0,4.198,9.2264
0,0,-5,0,-4.198,10.16
0,0,-5,-0.72898,-4.1342,10.16
0.0037962,0.39497,-5.8044,0,-4.198,9.2264
0.071355,0.38851,-5.8044,-0.72898,-4.1342,9.2264
0,0,-5,-1.4358,3.9448,10.16
0.12985,-0.37347,-5.8043,-1.4358,3.9448,9.2264
0,0,-5,-2.099,3.6356,10.16
0.19274,-0.3463,-5.8041,-2.099,3.6356,9.2264
0,0,-5,-2.6984,3.2159,10.16
0.25108,-0.30831,-5.8038,-2.6984,3.2159,9.2264
0,0,-5,-3.2159,2.6984,10.16
0.30219,-0.25915,-5.8039,-3.2159,2.6984,9.2264
0,0,-5,-3.6356,2.099,10.16
0.34176,-0.20084,-5.8044,-3.6356,2.099,9.2264
0,0,-5,-3.9448,1.4358,10.16
0.36979,-0.13811,-5.805,-3.9448,1.4358,9.2264
0,0,-5,-4.1342,0.72898,10.16
0.3879,-0.072349,-5.8052,-4.1342,0.72898,9.2264
0,0,-5,-4.198,1.3989e-14,10.16
0.39493,-0.0038402,-5.8052,-4.198,1.2032e-14,9.2264
0,0,-5,-4.1342,-0.72898,10.16
0.38925,0.064788,-5.8051,-4.1342,-0.72898,9.2264
0,0,-5,-3.9448,-1.4358,10.16
0.37243,0.1309,-5.8049,-3.9448,-1.4358,9.2264
0,0,-5,-3.6356,-2.099,10.16
0.3456,0.19419,-5.8044,-3.6356,-2.099,9.2264
0,0,-5,-3.2159,-2.6984,10.16
0.30711,0.25326,-5.8039,-3.2159,-2.6984,9.2264
0,0,-5,-2.6984,-3.2159,10.16
0.25693,0.30336,-5.8038,-2.6984,-3.2159,9.2264
0,0,-5,-2.099,-3.6356,10.16
0.19934,0.34245,-5.8041,-2.099,-3.6356,9.2264
0,0,-5,-1.4358,-3.9448,10.16
0.137,0.37084,-5.8043,-1.4358,-3.9448,9.2264
0,0,-5,-1.7012,4.674,10.16
0.36812,-1.0209,-5.2928,-1.7012,4.674,9.2264
0,0,-5,-2.487,4.3076,10.16
0.5397,-0.94179,-5.2928,-2.487,4.3076,9.2264
0,0,-5,-3.1972,3.8103,10.16
0.6955,-0.83381,-5.2929,-3.1972,3.8103,9.2264
0,0,-5,-3.8103,3.1972,10.16
0.83037,-0.69978,-5.293,-3.8103,3.1972,9.2264
0,0,-5,-4.3076,2.487,10.16
0.93933,-0.54413,-5.293,-4.3076,2.487,9.2264
0,0,-5,-4.674,1.7012,10.16
1.0192,-0.37251,-5.293,-4.674,1.7012,9.2264
0,0,-5,-4.8984,0.86373,10.16
1.0683,-0.19012,-5.293,-4.8984,0.86373,9.2264
0,0,-5,-4.974,-1.4766e-14,10.16
1.0851,-0.0019434,-5.293,-4.974,-8.9789e-15,9.2264
0,0,-5,-4.8984,-0.86373,10.16
1.069,0.18629,-5.293,-4.8984,-0.86373,9.2264
0,0,-5,-4.674,-1.7012,10.16
1.0205,0.36885,-5.293,-4.674,-1.7012,9.2264
0,0,-5,-4.3076,-2.487,10.16
0.94128,0.54075,-5.293,-4.3076,-2.487,9.2264
0,0,-5,-3.8103,-3.1972,10.16
0.83287,0.69679,-5.293,-3.8103,-3.1972,9.2264
0,0,-5,-3.1972,-3.8103,10.16
0.69847,0.83131,-5.2929,-3.1972,-3.8103,9.2264
0,0,-5,-2.487,-4.3076,10.16
0.54304,0.93984,-5.2929,-2.487,-4.3076,9.2264
0,0,-5,-1.7012,-4.674,10.16
0.37174,1.0195,-5.2928,-1.7012,-4.674,9.2264
0,0,-5,-1.5685,4.3094,10.16
0.28723,-0.80245,-5.7582,-1.5685,4.3094,9.2264
0,0,-5,-2.293,3.9716,10.16
0.42215,-0.74102,-5.7582,-2.293,3.9716,9.2264
0,0,-5,-2.9478,3.5131,10.16
0.54516,-0.65675,-5.7582,-2.9478,3.5131,9.2264
0,0,-5,-3.5131,2.9478,10.16
0.65186,-0.55137,-5.7583,-3.5131,2.9478,9.2264
0,0,-5,-3.9716,2.293,10.16
0.73748,-0.42854,-5.7585,-3.9716,2.293,9.2264
0,0,-5,-4.3094,1.5685,10.16
0.79987,-0.29364,-5.7586,-4.3094,1.5685,9.2264
0,0,-5,-4.5163,0.79635,10.16
0.83849,-0.15063,-5.7587,-4.5163,0.79635,9.2264
0,0,-5,-4.586,0,10.16
0.85205,-0.0029086,-5.7587,-4.586,3.6776e-15,9.2264
0,0,-5,-4.5163,-0.79635,10.16
0.83951,0.1449,-5.7587,-4.5163,-0.79635,9.2264
0,0,-5,-4.3094,-1.5685,10.16
0.80187,0.28817,-5.7586,-4.3094,-1.5685,9.2264
0,0,-5,-3.9716,-2.293,10.16
0.74039,0.4235,-5.7585,-3.9716,-2.293,9.2264
0,0,-5,-3.5131,-2.9478,10.16
0.65559,0.5469,-5.7583,-3.5131,-2.9478,9.2264
0,0,-5,-2.9478,-3.5131,10.16
0.5496,0.653,-5.7583,-2.9478,-3.5131,9.2264
0,0,-5,-2.293,-3.9716,10.16
0.42715,0.73811,-5.7582,-2.293,-3.9716,9.2264
0,0,-5,-1.5685,-4.3094,10.16
0.29265,0.80046,-5.7582,-1.5685,-4.3094,9.2264
0,0,0,0,5.75,8.3302
-0.0028843,-0.0061197,-3.2572,0,5.362,8.3302
-0.0023699,-0.0066485,-3.2572,-0.9311,5.2805,8.3302
0,0,0,-0.99848,5.6626,8.3302
-0.0016312,-0.0072013,-3.2572,-1.8339,5.0386,8.3302
0,0,0,-1.9666,5.4032,8.3302
-0.00046118,-0.0076146,-3.2572,-2.681,4.6436,8.3302
0,0,0,-2.875,4.9796,8.3302
0.0012072,-0.007539,-3.2573,-3.4466,4.1075,8.3302
0,0,0,-3.696,4.4048,8.3302
0.0030075,-0.0067042,-3.2574,-4.1075,3.4466,8.3302
0,0,0,-4.4048,3.696,8.3302
0.0042824,-0.005441,-3.2575,-4.6436,2.681,8.3302
0,0,0,-4.9796,2.875,8.3302
0.0049895,-0.0044263,-3.2576,-5.0386,1.8339,8.3302
0,0,0,-5.4032,1.9666,8.3302
0.0055652,-0.0036964,-3.2576,-5.2805,0.9311,8.3302
0,0,0,-5.6626,0.99848,8.3302
0.006131,-0.0029129,-3.2576,-5.362,-1.7264e-14,8.3302
0,0,0,-5.75,-3.1086e-14,8.3302
0.0065798,-0.002045,-3.2576,-5.2805,-0.9311,8.3302
0,0,0,-5.6626,-0.99848,8.3302
0.0069902,-0.0010605,-3.2576,-5.0386,-1.8339,8.3302
0,0,0,-5.4032,-1.9666,8.3302
0.0072079,0.00037682,-3.2575,-4.6436,-2.681,8.3302
0,0,0,-4.9796,-2.875,8.3302
0.0067658,0.0022206,-3.2574,-4.1075,-3.4466,8.3302
0,0,0,-4.4048,-3.696,8.3302
0.0056784,0.0037789,-3.2573,-3.4466,-4.1075,8.3302
0,0,0,-3.696,-4.4048,8.3302
0.0045782,0.0046973,-3.2573,-2.681,-4.6436,8.3302
0,0,0,-2.875,-4.9796,8.3302
0.0038161,0.0052139,-3.2572,-1.8339,-5.0386,8.3302
0,0,0,-1.9666,-5.4032,8.3302
0.0033194,0.0056439,-3.2572,-0.9311,-5.2805,8.3302
0,0,0,-0.99848,-5.6626,8.3302
0.0028843,0.0061197,-3.2572,0,-5.362,8.3302
0,0,0,0,-5.75,8.3302
-0.0057578,-0.034987,-5.4353,0,4.974,8.3302
-0.00060874,-0.035682,-5.4352,-0.86373,4.8984,8.3302
0.010745,0.033677,-5.4353,-0.86373,-4.8984,8.3302
0.0057578,0.034987,-5.4353,0,-4.974,8.3302
-0.0085665,0.10858,-6.5584,0,4.586,8.3302
-0.028593,0.10513,-6.5584,-0.79635,4.5163,8.3302
-0.011704,-0.10811,-6.5585,-0.79635,-4.5163,8.3302
0.0085665,-0.10858,-6.5584,0,-4.586,8.3302
-0.011287,0.43283,-6.9249,0,4.198,8.3302
-0.087762,0.42391,-6.9249,-0.72898,4.1342,8.3302
-0.065515,-0.42783,-6.9249,-0.72898,-4.1342,8.3302
0.011287,-0.43283,-6.9249,0,-4.198,8.3302
-0.16111,0.40114,-6.9248,-1.4358,3.9448,8.3302
-0.2282,0.36545,-6.9247,-2.099,3.6356,8.3302
-0.28651,0.31922,-6.9247,-2.6984,3.2159,8.3302
-0.33566,0.26577,-6.925,-3.2159,2.6984,8.3302
-0.37775,0.20607,-6.926,-3.6356,2.099,8.3302
-0.41015,0.13807,-6.927,-3.9448,1.4358,8.3302
-0.42856,0.064117,-6.9274,-4.1342,0.72898,8.3302
-0.43284,-0.011372,-6.9274,-4.198,9.9365e-15,8.3302
-0.4246,-0.086518,-6.9273,-4.1342,-0.72898,8.3302
-0.40234,-0.15944,-6.927,-3.9448,-1.4358,8.3302
-0.36636,-0.22576,-6.926,-3.6356,-2.099,8.3302
-0.32107,-0.28321,-6.9251,-3.2159,-2.6984,8.3302
-0.26915,-0.33387,-6.9248,-2.6984,-3.2159,8.3302
-0.20859,-0.37684,-6.9248,-2.099,-3.6356,8.3302
-0.13985,-0.40891,-6.9249,-1.4358,-3.9448,8.3302
0.0048512,-0.035744,-5.4353,-1.7012,4.674,8.3302
0.01089,-0.034934,-5.4353,-2.487,4.3076,8.3302
0.0175,-0.032627,-5.4354,-3.1972,3.8103,8.3302
0.023812,-0.028276,-5.4356,-3.8103,3.1972,8.3302
0.028413,-0.022515,-5.4359,-4.3076,2.487,8.3302
0.031322,-0.016833,-5.4362,-4.674,1.7012,8.3302
0.033479,-0.01145,-5.4363,-4.8984,0.86373,8.3302
0.034987,-0.0058092,-5.4363,-4.974,-3.525e-15,8.3302
0.035503,1.7186e-06,-5.4362,-4.8984,-0.86373,8.3302
0.035312,0.0058981,-5.4361,-4.674,-1.7012,8.3302
0.034241,0.012426,-5.4359,-4.3076,-2.487,8.3302
0.031295,0.019344,-5.4356,-3.8103,-3.1972,8.3302
0.026402,0.025133,-5.4355,-3.1972,-3.8103,8.3302
0.02093,0.029115,-5.4354,-2.487,-4.3076,8.3302
0.015714,0.031778,-5.4353,-1.7012,-4.674,8.3302
-0.047347,0.097779,-6.5584,-1.5685,4.3094,8.3302
-0.063613,0.087036,-6.5584,-2.293,3.9716,8.3302
-0.076614,0.074193,-6.5585,-2.9478,3.5131,8.3302
-0.087003,0.060777,-6.5588,-3.5131,2.9478,8.3302
-0.096553,0.046556,-6.5594,-3.9716,2.293,8.3302
-0.10443,0.029691,-6.5599,-4.3094,1.5685,8.3302
-0.10851,0.010683,-6.5601,-4.5163,0.79635,8.3302
-0.10862,-0.0086364,-6.5602,-4.586,7.2997e-15,8.3302
-0.1055,-0.027699,-6.5601,-4.5163,-0.79635,8.3302
-0.098503,-0.045935,-6.5599,-4.3094,-1.5685,8.3302
-0.087899,-0.061536,-6.5593,-3.9716,-2.293,8.3302
-0.075899,-0.074041,-6.5588,-3.5131,-2.9478,8.3302
-0.063403,-0.085328,-6.5586,-2.9478,-3.5131,8.3302
-0.048704,-0.095687,-6.5585,-2.293,-3.9716,8.3302
-0.031201,-0.10368,-6.5585,-1.5685,-4.3094,8.3302
0,0,0,0,5.75,7.4699
-0.0068758,0.16882,-3.4675,0,5.362,7.4699
-0.036728,0.16493,-3.4675,-0.9311,5.2805,7.4699
0,0,0,-0.99848,5.6626,7.4699
-0.065302,0.15579,-3.4675,-1.8339,5.0386,7.4699
0,0,0,-1.9666,5.4032,7.4699
-0.091484,0.14183,-3.4675,-2.681,4.6436,7.4699
0,0,0,-2.875,4.9796,7.4699
-0.11437,0.12384,-3.4675,-3.4466,4.1075,7.4699
0,0,0,-3.696,4.4048,7.4699
-0.1336,0.10264,-3.4677,-4.1075,3.4466,7.4699
0,0,0,-4.4048,3.696,7.4699
-0.1492,0.078564,-3.4679,-4.6436,2.681,7.4699
0,0,0,-4.9796,2.875,7.4699
-0.16073,0.051682,-3.4682,-5.0386,1.8339,7.4699
0,0,0,-5.4032,1.9666,7.4699
-0.16739,0.022777,-3.4683,-5.2805,0.9311,7.4699
0,0,0,-5.6626,0.99848,7.4699
-0.16879,-0.006912,-3.4683,-5.362,-1.1047e-14,7.4699
0,0,0,-5.75,-2.4869e-14,7.4699
-0.16498,-0.036402,-3.4682,-5.2805,-0.9311,7.4699
0,0,0,-5.6626,-0.99848,7.4699
-0.15599,-0.064707,-3.4681,-5.0386,-1.8339,7.4699
0,0,0,-5.4032,-1.9666,7.4699
-0.14225,-0.090591,-3.4679,-4.6436,-2.681,7.4699
0,0,0,-4.9796,-2.875,7.4699
-0.12467,-0.11329,-3.4677,-4.1075,-3.4466,7.4699
0,0,0,-4.4048,-3.696,7.4699
-0.10374,-0.13277,-3.4676,-3.4466,-4.1075,7.4699
0,0,0,-3.696,-4.4048,7.4699
-0.079492,-0.14876,-3.4676,-2.681,-4.6436,7.4699
0,0,0,-2.875,-4.9796,7.4699
